iteration,pos_error_m,ori_error_rad,eff_particles,est_x,est_y,est_theta,gt_x,gt_y,gt_theta
60,7.208640405712862,0.13778199831483784,34.74973983032589,1.7378616603874049,2.825027465839959,-1.3233681222710951,-5.470497023058623,2.8887580680993765,-1.1855861239562573
61,7.349622548075068,0.0018917911443310231,358.26870881127957,1.8796385293209608,2.8764305573030775,-1.3995101567508708,-5.469975294120434,2.8877551081821067,-1.3976183656065397
62,7.471371762416993,0.19649981688893114,370.1388287983309,2.0005638644772508,2.7473490576126802,-1.7560098288329355,-5.469500006192565,2.887140975674849,-1.5595100119440044
63,7.711421118430793,0.1612623164002771,100.39340364648378,2.242125002089637,2.7988825954009395,-1.5470775955884728,-5.4687910742163925,2.8871375099703633,-1.70833991198875
64,7.882376853656801,0.27810645644366505,29.86602623785419,2.4145780427020282,2.9396427275733408,-2.1985754900990253,-5.467625689286011,2.8874010727535007,-1.9204690336553603
65,7.981204676305761,0.06760949783938353,8.835255070568051,2.513853177501649,2.970326902395534,-1.9822014017889105,-5.466922304515232,2.8875573988138625,-2.049810899628294
66,7.575026008899096,0.1787864752961945,101.769564067126,2.1081043648465134,2.885145556432712,-2.2285876442504686,-5.466921260157924,2.887557199834784,-2.049801168954274
67,7.516998082125643,0.1473571309049855,673.0770052868168,1.8690092209682128,2.5811032490721635,-2.197348197290782,-5.6478512864911155,2.535624923697458,-2.0499910663857963
68,7.511227689968645,0.10261272950235822,551.8819411725765,1.8633206357765326,2.5630907789144803,-2.1526046091390834,-5.647856802160576,2.5356152192980383,-2.049991879636725
69,7.504486747241893,0.0778500156389006,776.0682889637334,1.8566147030388662,2.548298588694603,-2.1278425611937846,-5.647861312659999,2.535607279475244,-2.049992545554884
70,7.477870768524711,0.07681133230874337,855.3843301298901,1.8295344191088219,2.49646057032834,-1.9407605795555174,-5.648238183018749,2.5347769066172576,-1.863949247246774
71,7.471263270607099,0.06091930508939747,901.9680016732203,1.8228191429304983,2.4796678742198,-1.9248692096814815,-5.648240938356648,2.5347688771179637,-1.863949904592084
72,7.476055646294784,0.0392673997064632,842.8834963445308,1.7440252502866451,2.2409673308503373,-1.9034008478258664,-5.732024312893136,2.250504383619073,-1.8641334481194032
73,7.455509009899488,0.04045196764400383,958.1248890419539,1.7232037362810946,2.1860679469610313,-1.9045860242549613,-5.7320268774798855,2.2504969181891794,-1.8641340566109574
74,7.448020457013571,0.04476240668948228,890.9506814136469,1.688040083684398,2.090574628227505,-1.9089546181130868,-5.759686921562552,2.156689553985088,-1.8641922114236045
75,7.453215441579344,0.06688161581605945,540.3159277288314,1.6291845554290325,1.9682693284125066,-1.9312146024254617,-5.823972496639767,1.9387671963896917,-1.8643329866094023
76,7.39820496740136,0.07884884006535975,630.6577705092533,1.4617776696682807,1.576617119663533,-1.9434326166565703,-5.936403641455977,1.5579081000761295,-1.8645837765912106
77,7.334913945208795,0.08547354188198586,840.004703965708,1.2467708111459286,1.041823035346994,-1.9503954127432812,-6.088142660874586,1.04445772516054,-1.8649218708612953
78,7.288969087111548,0.12285891886335774,502.5777310567689,1.1368648029045285,0.9269013203301639,-1.9879224592301168,-6.1514651450711915,0.8303771145163635,-1.865063540366759
79,7.23037538118028,0.12497506577596629,456.05972792044577,1.0225338115171336,0.7080339189430424,-1.9901625965116978,-6.207530144703568,0.6409269764099781,-1.8651875307357315
80,7.209467775441929,0.15133354874345795,567.2877115107447,0.9723015345248129,0.7113655502185209,-2.016580736584121,-6.235295596930841,0.5471425440109794,-1.8652471878406631
81,7.1434857530125315,0.16222316957654437,479.4811407092272,0.8787135793913898,0.5796054577492384,-2.0275331607448446,-6.2636229168448345,0.4514724096114433,-1.8653099911683002
82,7.12709642035641,0.17096072873192703,745.6988394088514,0.833254473022116,0.5320158393945199,-2.0363322040073717,-6.291686290207558,0.35673747357230523,-1.8653714752754447
83,7.115719242253387,0.19515482752288849,673.1696878662053,0.7631388815266754,0.4606468009698794,-2.0606463246961453,-6.346686796055766,0.17109685887960926,-1.8654914971732568
84,7.01317154651794,0.23362303722382638,562.3431747504106,0.5252582084518117,0.09236066099688922,-2.0994069983440578,-6.47838580588567,-0.27307833709117973,-1.8657839611202314
85,6.997747528104566,0.27222655119312256,593.7953217192947,0.49803341380715827,0.10048161103794745,-2.138032929643726,-6.487940000715756,-0.3052842311328863,-1.8658063784506034
86,6.993420107721694,0.29829107109900277,718.3341745541793,0.49234353375697604,0.12310533209020985,-2.16409816079525,-6.48794297897322,-0.3052928510093728,-1.8658070896962473
87,7.206577399903328,1.5888343324261394,11.162837168930162,0.6748759639922992,0.4924392851791654,-0.37186158645264467,-6.48742571860406,-0.30517743247083845,-1.960695918878784
88,7.173974505307452,1.7650411553431762,65.91484811966599,0.6134615623672616,0.7197373064403358,-0.2868416144845636,-6.4869398576842405,-0.30506017449525,-2.0518827698277398
89,7.257486367616092,1.6270186167828173,316.8073421092797,0.7165349717660631,0.5786619237956548,-0.4248649342150804,-6.486945228197385,-0.3050695879588985,-2.0518835509978977
90,7.272425076019982,1.6116989318516368,790.0185146985295,0.734827036608028,0.551701619090422,-0.4401855851176143,-6.4869518168932165,-0.30508112901231593,-2.0518845169692512
91,7.313304447203439,1.5866407403326381,888.9685027720194,0.7781095153591226,0.5326317065558747,-0.40383092237312496,-6.487029181480699,-0.30533109283690435,-1.990471662705763
92,7.36785437107127,1.5967022362048593,696.0270719108278,0.8357616093522249,0.5025015523703025,-0.17614245908172402,-6.487558359424731,-0.30636349708276567,-1.7728446952865833
93,7.419847540479124,1.5404352694643693,683.5689260591851,0.8898437894040444,0.4822026071255575,-0.09286022905617117,-6.487912239992216,-0.30700807112280765,-1.6332954985205403
94,7.48249595319473,1.6848887082977488,248.34383289589505,0.970048028537711,0.29128654907802676,0.19116983734305326,-6.488475072142326,-0.30719389855393586,-1.4937188709546956
95,7.418567643185518,1.708114986245611,185.79138288933575,0.8895077761457657,0.4677276872644742,0.21439509474012416,-6.488474615049291,-0.3072056722799512,-1.493719891505487
96,6.878950107027388,1.7995215998351966,561.5063669635019,0.35670624113153704,0.41407977667754586,0.30574433804521745,-6.499622876038746,-0.14332995773250348,-1.4937772617899792
97,6.875315379360069,1.9282401690050308,23.94588030778287,0.3468910990761763,0.47559540831087554,0.43434148615378865,-6.522828031515087,0.19824971706344938,-1.4938986828512422
98,8.193197729344524,1.4142332340434465,8.175571448388304,1.6394916735476546,0.8647973416939149,-2.908267936669039,-6.548799739802141,0.5812964383473831,-1.4940347026255927
99,8.689447699748682,1.4103437435846924,28.12515131910518,2.131454606403894,0.9809051343871715,-2.9043794098066402,-6.5487990477174804,0.5812830294177473,-1.4940356662219478
100,8.823587517534873,1.3794174812595394,639.3787150320136,2.267234804662403,0.9463079912247379,-2.8734540818435015,-6.548798630640175,0.5812721748666365,-1.494036600583962
101,9.566598608873456,1.3421034971955301,309.83763383693463,2.997098283040931,1.0821846878953572,-2.836230457373704,-6.5665070126313845,0.8428884449495281,-1.4941269601781737
102,9.225926466120688,0.9983925253880874,14.919326447551203,2.643583582708842,1.1280785058519607,-2.4926020697847973,-6.582189542276874,1.074886358335037,-1.4942095443967098
103,8.831579005401393,1.2443550690686396,271.60927514650024,2.261112893721772,1.1077425563511578,-2.7384394316189455,-6.5664932332461285,0.8428693871447591,-1.494084362550306
104,8.77423129952051,0.9882092304623233,136.2054693829718,2.2154368587169007,0.8395804619155239,-2.482223684903924,-6.557931114832041,0.7164979766012676,-1.4940144544416007
105,9.09432558766301,1.3877917084679718,320.4647175634615,2.543286327596637,0.9055723263536906,-0.10590368680535288,-6.518753213853475,0.13993713671258587,-1.4936953952733247
106,8.652717736399728,1.457474421148158,382.8580082304763,2.076555794389964,0.9298244827138658,-2.9509293173924394,-6.48911287744074,-0.29444853839885005,-1.4934548962442813
107,8.963259834968662,1.4927982123902082,461.73486466724125,2.357705838063223,0.9092253740787859,-2.9860354835099523,-6.4622109511772265,-0.6873630826115686,-1.4932372711197441
108,10.472158376431313,1.607068269155459,367.8590255071146,3.85711266962338,0.8801444474745461,0.1140240830852101,-6.438278427151943,-1.0358469996618789,-1.4930441860702488
109,11.12179052502992,1.6087186034252086,705.6379583036199,4.466845789910472,0.910850179354882,0.1158723414554743,-6.413665680348504,-1.393210286042706,-1.4928462619697342
110,11.271795312802219,1.604057587513798,799.3214942041046,4.620086494596095,0.9110560517634777,0.11121043872606347,-6.413665267018481,-1.3932207625054418,-1.4928471487877344
111,11.47767807388273,1.6014401007222836,868.0214564851626,4.803671098997049,0.9205459777781714,0.1086820052063613,-6.401862246446211,-1.5640297227887408,-1.4927580955159223
112,11.595678468876628,1.6002250922226502,792.1795881169086,4.9202634805432295,0.9214589074516625,0.10748076826898272,-6.400021353848218,-1.5906936400294835,-1.4927443239536675
113,11.65303660321437,1.598583375820908,767.8795112612938,4.979033646912731,0.9213431568879036,0.10583820022369408,-6.400020965490412,-1.5907034596780913,-1.4927451755972139
114,11.701162778079519,1.5983846365069105,810.3282103167135,5.028072010274146,0.9224366208670857,0.10563886825716741,-6.400020689282247,-1.5907103325479912,-1.4927457682497431
115,11.738380027993356,1.597758659724321,846.0658084982628,5.071857429389212,0.9225635697743954,0.10500205384085771,-6.402679846422652,-1.5522212668522886,-1.4927566058834632
116,11.264094670332584,1.194455880688029,16.400259201315283,4.633395407928167,0.9599720184883758,-0.29844147050662767,-6.429909801830729,-1.1573627632446897,-1.4928973511946566
117,10.138765828379368,1.3255949732939154,15.096626494361578,3.568809343250451,0.7337885829075639,-0.16743498446315924,-6.4555226639990195,-0.7852046136364458,-1.4930299577570747
118,9.264184785962406,1.911334403508967,23.047377467312387,2.699043147837247,0.8355025571814784,0.4181696376921317,-6.481559218379882,-0.40613343692700704,-1.4931647658168352
119,9.475247372465219,1.741746442021375,17.344652633967037,2.9065289383374777,0.8816010652395518,0.062492798566635144,-6.48077885218473,-0.40632952893471547,-1.67925364345474
120,9.977081717077107,1.786814351643,14.76286022912333,3.3692137278523724,1.190910018345342,-0.17154508893582995,-6.479241523543338,-0.405989712536524,-1.9583594405788298
121,7.8821413537178024,1.2613344805553357,8.199770942886172,1.2624407857455608,1.0790943490276048,-0.8830986344838778,-6.478609716990189,-0.4055906121957877,-2.1444331150392135
122,7.999822236768762,1.8367100405146117,35.5178200927618,1.4198304350016664,0.863831446318043,-0.4007467662423787,-6.478696739482703,-0.4051934919049659,-2.2374568067569904
123,8.23028469266455,0.8968785771911343,76.37964206394615,1.6500498104921544,0.8819225717090924,-1.6988273601627084,-6.479209870232969,-0.40366023995465794,-2.5957059373538427
124,8.785577534331777,2.032790074719765,43.2414420876702,2.2118321002024013,0.8795969317589322,-0.6568917675844135,-6.479522990964976,-0.40364867645258296,-2.6896818423041786
125,9.04455641816369,1.8788784536399121,430.6199169232221,2.484763633846989,0.7935472231523831,-0.9530813868821393,-6.480160502555976,-0.4040069634653033,-2.8319598405220514
126,9.242347064523464,1.925264076957707,438.2136656028821,2.68447714019227,0.7818840792564344,-1.1802005248621878,-6.481379522871864,-0.4047291236316553,-3.105464601819895
127,9.080649624954775,2.65446628447016,190.48681560173944,2.506922346927439,0.8864344682807981,-0.7683080989560712,-6.481237831578979,-0.4063045683011232,2.8604109237533555
128,8.292439099007202,1.4143886355017936,46.21354031923646,1.7336121501504032,0.7323462245112671,1.0216650660027158,-6.480126916369175,-0.40740671269638956,2.4360537015045094
129,8.46904930244824,1.7676983482636448,28.117158107261023,1.910021130675033,0.755383943514934,0.40130452461681493,-6.4788705489522656,-0.40706711987607525,2.16900287288046
130,9.232630456519685,2.3461657482270764,66.5189945240503,2.6814488006444037,0.7434924547192733,-2.1922777446535977,-6.479429315542492,-0.4053231471172021,1.7447418142989128
131,9.603635937483837,1.7527607563937473,176.49504342120161,3.0613050362084264,0.6870009915658656,-2.996891621235793,-6.480087238391062,-0.40462929472352366,1.5335329295500464
132,9.461868555384292,2.038917265174287,64.34922140042892,2.9142222344932187,0.715663767601205,-2.896812896804838,-6.481067293408767,-0.4048232900060351,1.3474551452004617
133,9.638103478615925,1.6946090782275658,119.82503794693105,3.1858486199253933,0.7021967375096162,3.041884031846994,-6.417529937828064,-0.11521316027087616,1.3472749536194282
134,9.463121410142291,1.6523158299164198,701.2804711066407,3.094013764534642,0.7099967128415929,2.999405044579927,-6.353937743436255,0.1743857288953187,1.3470892146635074
135,9.340091530739887,1.6697492574143904,755.4973452118015,2.992089128981993,0.7264246333594492,3.0167905196198426,-6.336121748879833,0.25547705587417485,1.3470412622054522
136,8.998756935936836,1.6772764288601612,818.3295296015654,2.7207921874421843,0.7547396198835685,3.0241380011429992,-6.275220283723832,0.5325099848282998,1.346861572282838
137,8.541744222105493,1.673844004216453,631.7631254361572,2.358278197728254,0.7862243375571513,3.020430077986092,-6.1817545428962175,0.957207216625879,1.346586073769639
138,8.217594461702811,1.630389336938199,68.59187573047397,2.0863041199756123,0.8522716472780462,2.976801962191635,-6.122852987367873,1.224559605665988,1.3464126252534359
139,7.646771990463045,1.5783302689250918,434.06022517585376,1.5989984596526856,0.9771773372808619,2.924411004518677,-6.010022704749398,1.7360704745612858,1.3460807355935853
140,7.472570032721699,1.614656703429113,437.0319810539857,1.471016735362793,1.0056830372083758,2.960413037878926,-5.899581364336511,2.23596208955357,1.3457563344498131
141,10.057565056397385,1.5327973630889755,101.83204266026476,4.035196645916725,0.6196741781092672,-0.18714463737326195,-5.86457994850444,2.3942271483574413,1.3456527257157136
142,9.966516472569849,1.3988485124277694,241.70550215236335,3.9974509354997414,0.9617558721210937,-0.23928516396700902,-5.865616151220211,2.3940122181945744,1.1595633484607604
143,10.119782990548295,1.3826007428157434,29.263009634497724,4.106947899231433,0.67411597352183,-0.22302931350799496,-5.865610750525325,2.3940234573570076,1.1595714293077484
144,10.039323970999519,1.4429260897073812,235.90128735405986,4.041277029683284,0.25021834542925175,-0.28331717428203645,-5.774922304419966,2.355035778803573,1.1596089154253448
145,9.721252799525784,1.307886255882765,37.16310780828894,3.961727728958331,0.019004743550819728,-0.14816354790863479,-5.502861132268694,2.2380842104075627,1.1597227079741304
146,9.247715771149268,1.209980745039789,31.956062753926002,3.5875474424413847,0.5396227314405362,-0.05025875836106221,-5.502856344435614,2.238094390166483,1.1597219866787267
147,8.34624290369702,0.7003687637204494,376.2835372624992,2.8194720006173024,1.3060306457794133,0.4592978766124293,-5.463868373283139,2.3287930119347937,1.1596666403328788
148,6.985780529698721,0.07239424534630112,518.9100655823199,1.5206396789057766,2.221583531111034,0.9867441000995723,-5.464320531475165,2.3286371088783255,1.0591383454458734
149,6.995513646776058,0.41652484994157823,77.17195176669884,1.5094050981093405,1.7735743155952322,0.37093887125198954,-5.464145880608368,2.3274677434812943,0.7874637211935678
150,7.175449344273035,0.16036625854125974,69.02001807780995,1.7107915303133008,2.241160092514934,0.6270968001956309,-5.464138652021554,2.3274744647171532,0.7874630587368906
151,7.172413051509863,0.11690442441784676,755.503032777374,1.845096789030955,2.4026826076067493,0.6705572299493919,-5.3270442877974515,2.4651434396511718,0.7874616543672387
152,7.117708534222158,0.06278875107409954,655.0810173712032,1.9646034378087422,2.498600827163896,0.7246717923946031,-5.151675561076965,2.6412472016610367,0.7874605434687026
153,7.136889405483746,0.04364054789446081,689.7269921710916,2.18221046045646,2.702847792697255,0.7438189084896737,-4.953353261594217,2.840400526804644,0.7874594563841345
154,7.220047415453484,0.06495740586482146,772.3417193107432,2.518708228715049,3.0019505219163825,0.722500488422262,-4.7007516227861705,3.094059880607717,0.7874578942870835
155,7.364956729240977,0.08981047975915402,66.94156630531272,2.651971408916716,2.664870965674421,0.5115676151977631,-4.700520206157308,3.0931870567311517,0.6013780949569171
156,7.309597239852121,0.059967827009246855,182.286195590064,2.6077966502545773,2.951577669656733,0.6241131243149067,-4.700430230443266,3.0931109487794637,0.5641452973056599
157,7.423224022737164,0.09391120163310568,229.17079368359953,2.7223127659992623,2.993924871735701,0.41441693273454255,-4.700249198764347,3.0930650300304707,0.5083281343676482
158,7.424852753700229,0.02019310812135866,417.57497337059493,2.7674217256683002,3.057857370106483,0.30490468311837465,-4.657266296485268,3.107316320956704,0.3250977912397333
159,7.362935081705844,0.02570568338912893,555.1343448861521,3.0665160318251825,3.171408911645849,0.29962856837531926,-4.296212468081697,3.226563730779285,0.3253342517644482
160,7.403268566892758,0.03671734817076716,800.2544070835373,3.4267202199974434,3.2933709437860434,0.2888263111625109,-3.9764462317064724,3.332254898163252,0.32554365933327806
161,7.349324047508626,0.06041551238884385,668.9429463164217,3.7887951334499848,3.3932018083548194,0.26540076459343004,-3.5601279392755925,3.4699717663476597,0.3258162769822739
162,7.362952527680712,0.030835125973567912,594.9033638163726,3.9338938777640857,3.4597682803566463,0.2950627146609788,-3.428863179702619,3.5134193530768973,0.3258978406345467
163,7.356987503881025,0.03811127099675371,828.1740569130311,4.446188180676627,3.6093888282971225,0.2881260288967658,-2.910409243165443,3.68514815631541,0.3262372998935195
164,7.4405842280159,0.007812057396314742,788.4286236185937,4.804484274925626,3.7136853174169513,0.1427752282671317,-2.635836266216156,3.776326352391042,0.15058728566344645
165,7.611444008589744,0.10339506519715871,367.23752912762944,4.971741943866161,4.034861603313025,-0.035372956439997244,-2.6353479375354967,3.7774447581509034,-0.13876802163715596
166,7.461302706803073,0.13626426997881724,19.48845955954139,4.815118593950998,4.177766513397972,-0.3661906764570417,-2.6354635375570545,3.777936569296994,-0.22992640647822443
167,7.443794556527337,0.01045963441603992,36.32072451779007,4.805880353674249,3.965211458146693,-0.31342359230554956,-2.6355710846011333,3.778455222440226,-0.3238832267215895
168,7.283174187015569,0.021878525679430827,45.248647782142825,4.642884930990911,4.034035030659504,-0.5309390011953965,-2.635836231356091,3.7793892389962376,-0.5090604755159657
169,7.5087129300015985,0.06940499499037434,98.04562439731903,4.872873826962139,3.7725248050875773,-0.5784553080174035,-2.6358359642337432,3.7793904275854513,-0.5090503130270292
